mq,sigma
0.004333899618282393,944.525453994233
0.004964481332643348,1083.9633069886543
0.00511471967984699,1117.069292434009
0.005228284658614746,1142.2316362000267
0.005319732810698866,1162.2258591476439
0.005398472224297049,1179.3071157767502
0.005477337633132674,1196.0383419058874
0.005542820090868981,1210.3584222426225
0.005603494559241764,1223.2527845568875
0.005660661322668867,1235.747726857771
0.005714728988625532,1246.5941062285915
0.005766117233915188,1257.2745823456848
0.005814693989336232,1268.2770533281755
0.005856808799547992,1279.7262035726365
0.005905205239862667,1289.9970474716743
0.005952716604693676,1298.8668570377106
0.00599777824490397,1307.8779022333515
0.0060379018343117395,1318.0187578512252
0.006082160235879707,1327.903840850701
0.006117931673761333,1336.5047138541713
0.0061562680207375015,1345.2239975582618
0.006200659376039802,1352.3127397229455
0.006237011955955059,1361.6718290278266
0.006275764962188111,1369.5181459511207
0.006312027589271137,1378.1148680263009
0.006352126590281486,1387.2223691997963
0.006380773426564749,1394.394787716933
0.006421983513264091,1401.4896545268634
0.00645444683962812,1410.1771142093903
0.006494733726389052,1417.1971697030624
0.006527804469324644,1424.3173826302102
0.006561666748695809,1432.1574526331274
0.006598254727762749,1440.100470798552
0.006631923206646576,1446.552607222277
0.006664508568869939,1453.8844046777972
0.006699405045231641,1462.782898204351
0.0067306818106753945,1468.6921971326558
0.006764444155700148,1475.5825404906036
0.0067918445454332585,1484.2768443673558
0.006825962380763936,1491.3530359270646
0.006863412409534022,1497.2083379793485
0.006896202816636685,1506.080935953866
0.0069258135237999004,1511.7164110629753
0.006958281161397178,1518.5642410539228
0.006984259311762515,1526.496957405746
0.007024292846121543,1533.2388758919421
0.007053419690271751,1539.7388765137687
0.007084950200283287,1546.7501003514637
0.007118494412972327,1552.8597137897127
0.007148520045454897,1560.3824043225138
0.007179932821338531,1567.3054363746248
0.007205052634619536,1574.813544393243
0.007240999837389202,1581.6966556681225
0.007268512590132533,1588.7291098600012
0.007307045312300354,1594.076699509937
0.007339764241269175,1603.3968019696763
0.007364512601480607,1609.3737495691646
0.007397989506181478,1615.718953089167
0.007429780053842603,1622.3311112436024
0.007464187312773779,1628.9145663376091
0.007486175182532588,1636.3666395018677
0.007526702916441218,1643.1620513047528
0.007557567321768115,1648.9719978518992
0.007580235912596618,1656.989155445129
0.007615936578934024,1663.623103563286
0.007648411461810288,1670.019382029956
0.007680754169813232,1676.3902276265424
0.007712858828233579,1682.9252083963233
0.007744564353929327,1689.7177734199715
0.007776246138904853,1696.6065161339882
0.007808133831985303,1703.8014181022643
0.007839471968509567,1710.5216298075281
0.007871197277850898,1717.661204867673
0.007902941773950983,1725.0010724817894
0.007934628706895472,1732.157052758825
0.007966306178334277,1738.9711612323924
0.007998093271653232,1746.003574725396
0.008029957090700097,1753.0952127578723
0.00806187488236769,1760.1149378409366
0.008088258986034212,1767.4340094007116
0.008126008883204512,1774.5553968831252
0.008158170838441664,1781.660790242991
0.00819043261774657,1788.8415943350092
0.00822282740203803,1796.174799293306
0.008249636684347625,1802.6257940064716
0.008287804055339616,1810.5313922334597
0.008320481952009937,1817.8163276114346
0.008353145528003246,1824.8834090491766
0.008386005041816719,1832.1551849455798
0.008418988593781386,1839.4595865242902
0.008451871670659908,1846.389552915065
0.00848506637717183,1853.751274218774
0.00851842783192388,1861.2045064084639
0.008551680225402949,1868.2321492078456
0.008585204241837225,1875.589080896526
0.008618861375840184,1882.9847768360596
0.008652564054064771,1890.1776899145527
0.008686546560494945,1897.7960037047956
0.008720549039167363,1905.126008446253
0.008754755359155666,1912.6516498260298
0.0087891351808721,1920.2754672466608
0.008823687839765382,1927.9626388930974
0.008858246878408554,1935.3824739068843
0.00889309270433007,1943.114775965117
0.008927941129430276,1950.5236581617992
0.008963351457401403,1958.7286690904223
0.008998711106714827,1966.5219384211152
0.009033969442766725,1974.0755004789903
0.009069575807031384,1981.8503009099009
0.009105468902139358,1989.816988327472
0.009132954971478716,1996.7445436668831
0.00917769798468765,2005.6995920294821
0.009213950814246214,2013.5615212556108
0.009250571347112069,2021.6455872646006
0.009287246095614805,2029.6281965106643
0.00932427372833436,2037.804909939583
0.009351823154633862,2044.8800533247447
0.009398599217370263,2053.9472817114365
0.009436173094831083,2062.197619406079
0.009473896699611553,2070.405169551823
0.009511841014023456,2078.654910686633
0.009550012593456319,2086.953100798123
0.009588525617782838,2095.50240814787
0.009627156846721137,2103.911913075342
0.009666074595735184,2112.4566833929935
0.009705321807564449,2121.175679348894
0.009744709410170962,2129.8031187218307
0.00977344123300374,2137.432524919181
0.009813172146891,2146.1538901565473
0.009853036358017653,2154.915252570788
0.009904863806343481,2164.945102719835
0.009945661902057139,2173.947612932881
0.009986329239531924,2182.6319418365624
0.0100275030978208,2191.578344365682
0.010068966055496682,2200.5883049719923
0.010098132610329106,2208.6931127701564
0.010139976207027567,2217.864392294581
0.010182120887207007,2227.0992486391
0.010237884734217792,2237.528897051165
0.010280902228794579,2246.9922870421474
0.010324171278778233,2256.392702663494
0.010367846779900665,2266.0462979564622
0.010411761301806505,2275.5890996646617
0.010456009059036615,2285.1997671047134
0.010500622882094319,2294.9483282254814
0.010545553944024387,2304.702535601206
0.010591004114371827,2314.933854109017
0.01063734239617725,2325.531615295338
0.010682515302945736,2334.5171189120565
0.01072888261539172,2344.555149356569
0.010775732375080066,2355.0013245466394
0.010822818482374132,2365.0786081640226
0.010870381964956127,2375.509423634192
0.01091826317906527,2385.759251026646
0.010966626417729908,2396.3537962877895
0.011015396245741566,2407.0160712608595
0.01106447548284092,2417.3965781013453
0.011114062418115803,2428.1443869378254
0.011163868667694773,2438.478267147331
0.01121434542101145,2449.4835111869725
0.011265038120382263,2460.2988110757456
0.01131684589879637,2472.133119947813
0.011368720405011976,2483.452289943783
0.011419977712967917,2494.0897018310256
0.01147177824178403,2505.794992947306
0.011522283783876852,2518.511838726532
0.01158117950962472,2529.923518694474
0.011634259089178324,2541.0719026426827
0.011683929800816829,2554.729584683138
0.01173311869406046,2567.249309386113
0.011798182810718377,2578.2444999109944
0.011859170125244997,2592.1979788793064
