6.400000000000000000e+01,9.800344000000000763e-03
6.403212851405622530e+01,9.800344000000000763e-03
6.406425702811245060e+01,9.786611619000001178e-03
6.409638554216867590e+01,9.772892072000003219e-03
6.412851405622490120e+01,9.759185353000002575e-03
6.416064257028112650e+01,9.745491456000003605e-03
6.419277108433735179e+01,9.745491456000003605e-03
6.422489959839357709e+01,9.731810375000000263e-03
6.425702811244980239e+01,9.718142104000000378e-03
6.428915662650602769e+01,9.704486637000001373e-03
6.432128514056225299e+01,9.704486637000001373e-03
6.435341365461847829e+01,9.690843968000002404e-03
6.438554216867470359e+01,9.677214091000004362e-03
6.441767068273092889e+01,9.663596999999999465e-03
6.444979919678715419e+01,9.649992689000000748e-03
6.448192771084337949e+01,9.636401152000000428e-03
6.451405622489960479e+01,9.636401152000000428e-03
6.454618473895583008e+01,9.622822383000002866e-03
6.457831325301204117e+01,9.609256376000003749e-03
6.461044176706826647e+01,9.595703125000000500e-03
6.464257028112449177e+01,9.582162624000000947e-03
6.467469879518071707e+01,9.568634867000002514e-03
6.470682730923694237e+01,9.568634867000002514e-03
6.473895582329316767e+01,9.555119848000002622e-03
6.477108433734939297e+01,9.541617561000002162e-03
6.480321285140561827e+01,9.528128000000000292e-03
6.483534136546184357e+01,9.514651158999999636e-03
6.486746987951806886e+01,9.501187032000001087e-03
6.489959839357429416e+01,9.487735613000002066e-03
6.493172690763051946e+01,9.474296896000003465e-03
6.496385542168674476e+01,9.474296896000003465e-03
6.499598393574297006e+01,9.460870874999999236e-03
6.502811244979919536e+01,9.447457544000002413e-03
6.506024096385542066e+01,9.434056897000001746e-03
6.509236947791164596e+01,9.420668928000003328e-03
6.512449799196787126e+01,9.407293631000002848e-03
6.515662650602409656e+01,9.393930999999999462e-03
6.518875502008032186e+01,9.380581029000001000e-03
6.522088353413654715e+01,9.367243712000001415e-03
6.525301204819277245e+01,9.353919043000001599e-03
6.528514056224899775e+01,9.340607016000002441e-03
6.531726907630522305e+01,9.327307624999999630e-03
6.534939759036144835e+01,9.327307624999999630e-03
6.538152610441767365e+01,9.314020863999999261e-03
6.541365461847389895e+01,9.300746727000002226e-03
6.544578313253012425e+01,9.287485208000002476e-03
6.547791164658634955e+01,9.274236301000002639e-03
6.551004016064257485e+01,9.261000000000000135e-03
6.554216867469880015e+01,9.247776299000001060e-03
6.557429718875502545e+01,9.234565192000001102e-03
6.560642570281125074e+01,9.221366673000002886e-03
6.563855421686747604e+01,9.208180736000003835e-03
6.567068273092370134e+01,9.195007374999999636e-03
6.570281124497992664e+01,9.181846584000001588e-03
6.573493975903613773e+01,9.168698357000000174e-03
6.576706827309236303e+01,9.155562688000003224e-03
6.579919678714858833e+01,9.142439571000002957e-03
6.583132530120481363e+01,9.129329000000000263e-03
6.586345381526103893e+01,9.116230969000001239e-03
6.589558232931726423e+01,9.103145472000001570e-03
6.592771084337348952e+01,9.090072503000002149e-03
6.595983935742971482e+01,9.077012056000003867e-03
6.599196787148594012e+01,9.050928704000000408e-03
6.602409638554216542e+01,9.037905787000002217e-03
6.605622489959839072e+01,9.024895368000001791e-03
6.608835341365461602e+01,9.011897441000003492e-03
6.612048192771084132e+01,8.998911999999999536e-03
6.615261044176706662e+01,8.985939039000001224e-03
6.618473895582329192e+01,8.972978552000000774e-03
6.621686746987951722e+01,8.960030533000002545e-03
6.624899598393574252e+01,8.947094976000003960e-03
6.628112449799196781e+01,8.934171875000000707e-03
6.631325301204819311e+01,8.921261224000000614e-03
6.634538152610441841e+01,8.895477248000001336e-03
6.637751004016064371e+01,8.882603911000002198e-03
6.640963855421686901e+01,8.869742999999999378e-03
6.644176706827309431e+01,8.856894509000000706e-03
6.647389558232931961e+01,8.844058432000001871e-03
6.650602409638554491e+01,8.831234763000002028e-03
6.653815261044177021e+01,8.818423496000003803e-03
6.657028112449799551e+01,8.792838144000001896e-03
6.660240963855422081e+01,8.780064047000001731e-03
6.663453815261044610e+01,8.767302328000001546e-03
6.666666666666667140e+01,8.754552981000002232e-03
6.669879518072289670e+01,8.741815999999999476e-03
6.673092369477912200e+01,8.716379112000001081e-03
6.676305220883534730e+01,8.703679193000002021e-03
6.679518072289157260e+01,8.690991616000003084e-03
6.682730923694779790e+01,8.678316374999999958e-03
6.685943775100400899e+01,8.653002877000002049e-03
6.689156626506023429e+01,8.640364608000002111e-03
6.692369477911645959e+01,8.627738651000001549e-03
6.695582329317268488e+01,8.615124999999999519e-03
6.698795180722891018e+01,8.589934592000001562e-03
6.702008032128513548e+01,8.577357823000002213e-03
6.705220883534136078e+01,8.564793336000003227e-03
6.708433734939758608e+01,8.539701183999999501e-03
6.711646586345381138e+01,8.527173507000001748e-03
6.714859437751003668e+01,8.514658088000000985e-03
6.718072289156626198e+01,8.489663999999999197e-03
6.721285140562248728e+01,8.477185318999999955e-03
6.724497991967871258e+01,8.464718872000001268e-03
6.727710843373493788e+01,8.439822656000003920e-03
6.730923694779116317e+01,8.427392875000000103e-03
6.734136546184738847e+01,8.402569937000000516e-03
6.737349397590361377e+01,8.390176768000003060e-03
6.740562248995983907e+01,8.377795791000003725e-03
6.743775100401606437e+01,8.353070389000001247e-03
6.746987951807228967e+01,8.340725952000001622e-03
6.750200803212851497e+01,8.316073576000003117e-03
6.753413654618474027e+01,8.303765625000000816e-03
6.756626506024096557e+01,8.279186167000001512e-03
6.759839357429719087e+01,8.266914648000001087e-03
6.763052208835341617e+01,8.242407999999999679e-03
