mq,sigma
0.04618471500470051,28284.512987610877
0.052996378121079074,32470.869430227558
0.05462542859268787,33508.03453396266
0.05601144706392802,34276.686518278024
0.056903828752909724,34863.93044946425
0.05775964900756494,35399.624336355344
0.05853030642128792,35880.187070665095
0.05925232968167234,36318.02829595498
0.05988020784434099,36730.75042156291
0.060699666818208146,37133.674706765865
0.06129043051747848,37502.28013483812
0.06185539549419126,37851.20205516239
0.06239763605276395,38185.05928825123
0.06291351979846661,38506.02846313468
0.06341479363059942,38814.86039352044
0.06391192215834744,39116.54423847915
0.06440641460107148,39410.07733644589
0.06487606320382432,39695.61925210631
0.06533231345580622,39975.072819659945
0.06578290188993385,40248.208072216206
0.06622572699424265,40515.805181951975
0.06666070177696487,40778.36949523413
0.0670884510749989,41036.40835006552
0.06750944552680034,41290.332595394444
0.06792831758833512,41536.82391079922
0.06810009424150633,41762.97280414381
0.06851016555472147,42007.48232644888
0.0689146241257171,42249.048984365196
0.0693142711435112,42487.929782236184
0.06970945947369239,42724.355305328594
0.07010053226982431,42958.53479031624
0.07067047661422904,43225.814503977104
0.07105185217229715,43456.78355800178
0.07143021625730077,43685.94178143132
0.07180581072174387,43913.433787749855
0.07217884381330905,44139.40010664348
0.07254946794843421,44363.951909972806
0.07291804786692095,44587.171606302574
0.0732850473757467,44809.04106508678
0.07365413281503846,45027.735048599236
0.07401390042444261,45249.28177086709
0.07437162468717587,45469.80102535101
0.07472752106053795,45689.16289337849
0.07508233134822453,45907.32495173294
0.07543725264897858,46124.40978243443
0.07579395313701363,46340.584892885054
0.07615601825231678,46554.74839341371
0.07651666331226102,46766.7161314656
0.07673991893067414,46939.204849481954
0.07709428340016182,47153.46163703821
0.07744799692552833,47367.437182601294
0.07780106466108466,47581.128638514405
0.07815360795067694,47794.60536608722
0.07850566843359831,48007.8859017683
0.07885735278548334,48221.02248373306
0.07922890381446791,48446.507381138326
0.07957724942907825,48657.76759742669
0.07992143747326516,48865.868943910034
0.08026862536417573,49076.616420753744
0.08061555756377073,49287.32672763598
0.08096237838538774,49498.11525599212
0.0813088749795165,49708.91616958334
0.08165498525680348,49919.7938336083
0.08200067789168627,50130.88003029599
0.08234576414621606,50342.27994895681
0.08269016193795661,50554.1931564373
0.08303392469533291,50766.75737212732
0.08337681744951221,50980.09923156285
0.08371870732888753,51194.2800418632
0.0840737280805175,51407.89051985446
0.08440387088662717,51624.70450790361
0.08473824354030125,51842.07940229145
0.08506815826247965,52060.53732509522
0.08541187596382611,52277.265159703
0.08601113151605866,52531.216414251365
0.0861459763176605,52706.320798854365
0.08652717738990323,52919.37513591752
0.08697561336035325,53148.10277109692
0.08742548663867408,53403.79253660511
0.08780665396886163,53617.79419056449
0.08817787234264488,53828.504246276476
0.08827028575843131,54019.01524139318
0.08866236720591668,54235.48526052846
0.08898680643469746,54461.052340207236
0.08933896018746987,54683.507133243416
0.08986322433898167,54897.86003053384
0.09037021650156007,55158.105570276326
0.09074041856882542,55381.55726393396
0.09111265881950295,55604.90344111032
0.09148468388799669,55830.86305626597
0.09185802905229214,56057.78842633377
0.09223263007629334,56285.69792019694
0.09260843714450037,56514.648378708625
0.0929858400503818,56744.431071830295
0.09336498507278307,56974.919944575704
0.0937459133836939,57206.130331200075
0.09412863136010573,57438.0015598781
0.09451351332922328,57670.58109172024
0.0949007707244588,57903.487031442266
0.09529158291170814,58135.473276349
0.09567681667763812,58375.74096100122
0.09607239661481905,58609.05265510699
0.09646100623792354,58851.45006364188
0.09685323037216893,59092.55170116037
0.09725318464693634,59331.30374387393
0.09765171725079867,59573.26737518983
0.09805242631401355,59816.39962888222
0.09845513452440229,60060.70587245719
0.09885958671663851,60306.39961544882
0.09926675452353566,60553.06356470761
0.09967656249500419,60800.83795090633
0.10008908801064585,61049.78809683025
0.10050421880990904,61299.83454137921
0.1009221655440527,61551.089354400654
0.10118627742888824,61750.10121795922
0.10160835776607959,62004.741317521
0.10203296050906105,62260.88875638633
0.10246007475918031,62518.5326221449
0.10288971794640442,62777.685368680846
0.10332204467270198,63038.439273394426
0.10375706851825493,63300.79353959351
0.10419487345515933,63564.803652330826
0.10463534453128383,63830.41183262812
0.10507872630699348,64097.75807181069
0.10552493250199615,64366.78797215115
0.1059741819688676,64637.63023669257
0.10642637742063932,64910.230740047395
0.10688165006408852,65184.6692394419
0.10734002784883592,65460.96312088559
0.10780159808847738,65739.16583124541
0.10826638940090302,66019.29577283908
0.1087345537859852,66301.44611231633
0.10920597459844955,66585.54860514007
0.10968087105924919,66871.73803278978
0.11015923602471317,67160.01352535939
0.1106411825575875,67450.44761470781
0.11112680786798936,67743.10456292708
0.1116159940187695,68037.92028634752
0.11210908185868979,68335.11074769033
0.11260594814311779,68634.61299378495
0.11310671640238817,68936.51699299588
0.11361155645810088,69240.95234971333
0.11412031079157496,69547.84477189016
0.11463325929235958,69857.40967743754
0.11526215048506264,70209.05506397937
0.11578860070132135,70521.74300553338
0.11631903264571417,70836.37001964408
0.11685348975215248,71152.98783895842
0.11739198674643839,71471.67836367457
0.11793460366057791,71792.6226565372
0.11848131122643876,72116.02120251644
0.11903183645131156,72442.10177686621
0.11941277106528365,72724.89508529099
0.11997320127154801,73061.70876630359
0.12053824469941785,73401.5264200937
0.12110044181616061,73738.25713589657
0.1216761565777267,74084.3536467751
0.12225681555525415,74433.65933064245
0.12284249133322371,74786.1801217506
0.12343332612905156,75141.9845758325
0.12402938970607295,75501.06844152516
0.12463085178037653,75863.52519047628
0.12523783706887748,76229.46048589505
0.1258503945580391,76598.91198889274
0.1264685555742052,76971.82226581563
0.12709255027161953,77348.33426225717
0.12772231599946582,77728.42272238828
0.1283581273358539,78112.22995781338
0.12900010533832995,78499.82175312948
0.12970754313401717,78891.17078229657
0.13037059129609685,79286.42165805244
0.13104045399558603,79685.65573941385
0.13171713336141697,80088.85418979697
0.13240112704221813,80496.29535649276
0.13309226410287195,80907.86120001864
0.13379083588084892,81323.71998051857
0.13449721204394818,81744.07144708812
0.13521137338710432,82168.8820289813
0.13593166188932787,82597.83793135895
0.1366618551970203,83031.93254547614
0.13740057703888012,83470.91981065382
0.13814784422299234,83914.79307661693
0.13890389665776973,84363.68664447701
0.13966907803691753,84817.79697815787
0.14044346014907105,85277.1595371868
0.14122732940526514,85741.93747384122
0.14202082946342467,86212.20942256939
0.14282446509769045,86688.26855393038
0.14363802942322254,87169.98694179827
0.14446228764316016,87657.81231039231
0.14529701769787823,88151.60825478064
0.1461426988756482,88651.65348974185
0.1469996221213486,89158.13662468236
0.1478681325610876,89671.25283523563
0.1487482218893123,90190.981308429
0.14964065787804856,90717.76199783712
0.1505455923905644,91251.62207539492
0.1514627601579895,91792.5466635823
0.15239330962347378,92341.10779017372
0.15333718649894837,92897.27199058604
0.1542949222196997,93461.34920860287
0.15526668280405795,94033.43440261042
0.15625330390823464,94614.01653628047
0.15725459368616776,95202.97973441037
0.15827124488034003,95800.72912535927
0.1593036544556611,96407.53318326746
0.16035225487917829,97023.650918281
0.16141780988867513,97649.48529149432
0.16200261890220505,98240.59828550094
0.16310954360442267,98886.872725373
0.16423473036248634,99543.50124621292
0.16537866674651164,100210.76996626679
0.16654178937288663,100888.93588421622
0.16772482276190862,101578.42454228437
0.16892852991534504,102279.68567268272
0.17015365982896355,102993.04163439295
0.17137318542158517,103722.95986711976
0.17264224013389076,104461.59663390146
0.1739346683334175,105213.52257086842
0.17525095906697158,105979.20040577289
0.1765914552368879,106758.77360036329
0.17795824488506454,107553.34742220468
0.17935141757121312,108362.9712698431
0.18077176776066645,109188.10380914783
0.1822798551762101,110027.56200656608
0.1837571636993926,110887.54129231413
0.18535285198426493,111841.85516551361
0.18688516050208312,112736.64092282428
0.1884504054698762,113649.75648090336
0.19004991242842267,114581.82753392986
0.19168464607802646,115533.34204446724
0.19335631950918195,116505.2838325612
0.1950660666699926,117498.26700023851
0.1968153376279348,118513.14728604365
0.19860616159800573,119551.53250378063
0.20044024951401496,120615.65327739157
0.2024200405378752,121722.79036312412
0.20433477347861198,122833.06785779246
0.20620595927490587,123930.87287382453
0.20818991792513408,125066.90216546903
0.21017752059387013,126247.22402217881
0.21274193321218438,127563.14774489967
0.2149089529173528,128853.74139934567
0.21718444493211136,130133.49052619132
0.21949107395049852,131477.53214304938
0.22124234676492344,132755.91230480716
0.2243590873932246,134229.36608348653
0.22687866701534073,135691.86150230377
0.22947928850954769,137189.7112120319
0.23219273042986277,138702.7693979012
0.23497339816791138,140282.85632729868
0.23752832502028592,141891.2176124311
0.240468834882779,143539.71797128243
0.24345294900469341,145233.48081426724
0.24688238689682698,147150.2190242031
0.2497023399881062,148896.50749934078
0.2531179814670974,150816.64911013003
0.25660671725796547,152813.94636330928
0.2604348360161713,154855.45160640765
0.26420789468916794,157003.90182458647
0.26819908615761434,159225.96908940075
0.27234277292722336,161540.58725939048
0.2767504718314599,163939.8271229517
0.2813913193444215,166455.7550455047
0.28640143629762804,169206.63250871625
0.29122143558172664,171919.10671685784
0.2965998739424607,174809.04138438634
0.3021478056841831,177828.4449392595
0.30797391311251016,180984.84989283027
0.31410890771008193,184293.3354915625
0.32058450312578274,187770.11658778932
0.3274363417706663,191432.89434469832
0.3347051891817372,195301.8873675702
0.3424361676039171,199397.86001274103
0.35068325256242455,203745.55721337476
0.3595051067355431,208371.58568818748
0.36897252404367087,213307.17628948085
0.37805590297269687,218503.86950939143
0.3891501814368826,224165.26172257002
0.401054684811604,230282.66977166437
0.41462803068309895,236973.57865475616
0.42882577934089267,244076.93596720323
0.44511957467797164,252108.52865558807
0.4626355813119633,260689.97701192377
0.4821808228805405,270160.5139692179
0.5040876389624152,280702.5126986373
0.5286124808625383,292270.81450924854
0.5574692699236565,305688.6102891979
0.5916290082838147,320917.0687873384
0.6315027517512288,338333.27136151324
0.6776872397146317,358689.28753075044
0.7385369711445504,383481.5659178791
