mu,Tc,delta_Tc,order
380.0,49.98451166180757,-0.46738338192419704,2.0
396.0,48.45146350983646,0.007977085174967868,2.0
398.0,48.26128378704921,0.0028955276673201524,2.0
399.0,48.15796271644309,0.005195815520991687,2.0
400.0,48.05398545442223,0.013512462447490492,1.0
401.0,47.97178811515647,0.005166642170042479,2.0
402.0,47.86364126743881,0.005151310089470229,1.0
404.0,47.66501957111233,0.0028955276673201524,1.0
412.0,46.86530967534823,0.007840659077512413,1.0
