1.040268456375838895e+02,8.539701183999999501e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.042281879194630818e+02,8.514658088000000985e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.044295302013422884e+02,8.502154921000001572e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.046308724832214807e+02,8.477185318999999955e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.048322147651006730e+02,8.464718872000001268e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.050335570469798654e+02,8.439822656000003920e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.052348993288590577e+02,8.414975304000002140e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.054362416107382501e+02,8.402569937000000516e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.056375838926174424e+02,8.377795791000003725e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.058389261744966490e+02,8.353070389000001247e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.060402684563758413e+02,8.328393683000001949e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.062416107382550337e+02,8.303765625000000816e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.064429530201342260e+02,8.279186167000001512e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.066442953020134183e+02,8.254655261000002492e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.068456375838926107e+02,8.230172859000000479e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.070469798657718172e+02,8.205738913000002605e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.072483221476510096e+02,8.169178744000001394e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.074496644295302019e+02,8.144865728000001692e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.076510067114093943e+02,8.120600999999999861e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.078523489932885866e+02,8.084294343000002214e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.080536912751677789e+02,8.060150125000000235e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.082550335570469855e+02,8.024024008000002831e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.084563758389261778e+02,8.000000000000000167e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.086577181208053702e+02,7.964053973000002201e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.088590604026845625e+02,7.928215784000000946e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.090604026845637549e+02,7.892485271000003119e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.092617449664429472e+02,7.856862272000001562e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.094630872483221538e+02,7.821346624999999525e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.096644295302013461e+02,7.785938168000001991e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.098657718120805384e+02,7.750636739000000934e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.100671140939597308e+02,7.715442176000003073e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.102684563758389231e+02,7.668682048000001993e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.104697986577181155e+02,7.633736209000000807e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.106711409395973078e+02,7.587307124999999666e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.108724832214765144e+02,7.541066681000002832e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.110738255033557067e+02,7.506509912000001311e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.112751677852348990e+02,7.460598664000000525e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.114765100671140914e+02,7.414874999999999591e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.116778523489932837e+02,7.357983624999999903e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.118791946308724903e+02,7.312680621000002511e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.120805369127516826e+02,7.256313856000002130e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.122818791946308750e+02,7.211429568000002170e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.124832214765100673e+02,7.155584983000002133e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.126845637583892596e+02,7.100029448000001568e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.128859060402684520e+02,7.044762213000002604e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.130872483221476443e+02,6.978821031000002548e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.132885906040268509e+02,6.924185416000002043e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.134899328859060432e+02,6.858999999999999646e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.136912751677852356e+02,6.794224984000000155e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.138926174496644279e+02,6.729859072000001809e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.140939597315436203e+02,6.655280841000002674e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.142953020134228126e+02,6.591796875000000000e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.144966442953020191e+02,6.518244032000001902e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.146979865771812115e+02,6.434856000000000083e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.148993288590604038e+02,6.362477477000001193e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.151006711409395962e+02,6.280426125000000345e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.153020134228187885e+02,6.188965056000002643e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.155033557046979809e+02,6.108415552000001116e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.157046979865771732e+02,6.008715432000001286e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.159060402684563797e+02,5.910106112000000460e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.161073825503355721e+02,5.812581592000000928e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.163087248322147644e+02,5.706550403000001763e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.165100671140939568e+02,5.592359374999999674e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.167114093959731491e+02,5.479701947000001003e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.169127516778523557e+02,5.350192749000001052e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.171140939597315480e+02,5.213714904000000226e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.173154362416107404e+02,5.079577959000000989e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.175167785234899327e+02,4.921675101000001253e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.177181208053691250e+02,4.758586568000001613e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.179194630872483174e+02,4.582567781000002581e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.181208053691275097e+02,4.386781853000000682e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.183221476510067021e+02,4.165509529000000453e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.185234899328859086e+02,3.914430976000001297e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.187248322147651010e+02,3.616805375000000083e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.189261744966442933e+02,3.254952168000000822e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.191275167785234856e+02,2.755776808000001254e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.193288590604026922e+02,1.981385216000000442e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.195302013422818845e+02,1.121622319000000097e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.197315436241610769e+02,6.699218750000000529e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.199328859060402692e+02,3.986882560000001310e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.201342281879194616e+02,2.053789999999999999e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.203355704697986539e+02,5.618188700000001628e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.205369127516778462e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.207382550335570386e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.209395973154362451e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.211409395973154375e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.213422818791946298e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.215436241610738222e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.217449664429530145e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.219463087248322211e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.221476510067114134e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.223489932885906057e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.225503355704697981e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.227516778523489904e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.229530201342281828e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.231543624161073751e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.233557046979865675e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.235570469798657740e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.237583892617449663e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.239597315436241587e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.241610738255033510e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.243624161073825576e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.245637583892617499e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.247651006711409423e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.249664429530201346e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.251677852348993270e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.253691275167785193e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.255704697986577116e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.257718120805369040e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.259731543624161105e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.261744966442953029e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.263758389261744952e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.265771812080536876e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.267785234899328799e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.269798657718120865e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.271812080536912788e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.273825503355704711e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.275838926174496635e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.277852348993288558e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.279865771812080482e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.281879194630872405e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.283892617449664328e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.285906040268456252e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.287919463087248459e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.289932885906040383e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.291946308724832306e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.293959731543624230e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.295973154362416153e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.297986577181208077e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
