mu,Tc,delta_Tc,order
0.0,103.63585717632535,0.002178421087300819,2.0
128.0,99.29262037151875,0.00444994232034901,2.0
144.0,98.46777378022799,-0.29286938168500853,2.0
148.0,98.0012093910629,0.004441285424356067,2.0
150.0,97.70757704951399,0.06050298247952668,1.0
152.0,97.45916749126175,0.06040964651374736,1.0
160.0,96.54785227807069,0.4555745937322371,1.0
192.0,94.0944901164157,0.031378862323393264,1.0
256.0,87.0433910352383,0.6451646958379555,1.0
