0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
0.0,0.0,7348081.637139931,0.0,0.0,7327208.703130861,7373757.642287291,7384058.420804608,7363737.816796296,7293160.104816778,7341367.743416238,7337621.132736811,7344001.228119746,7345020.606251456,7344051.40270812,7340720.5429457305,7341695.692875077,7356504.447523462,7373690.610202335,7292210.4748712825,7346634.993669361,7361946.011717226,7358943.763870416,7353701.331442861,7425260.047188043,7325519.150169797,7370105.309406753,7347318.479720128,7374266.425310811,7366977.443123164,7437977.59281874,7367662.8897561375,7392274.373813754,7380856.019696315,7378856.432408691,7378933.104126207,-43447.36678031966,-51738.87560773369,-59164.13046833289,-65492.70452100163,-73261.31807865323,-81390.84203335259,-89999.28394986104,-99258.55605936621,-107616.16963170978,-113713.59109523855,-118801.88238799319,-124404.2722544845,-135415.8761557364,-141678.70687092052,-159232.83456429816,-164468.26903878007,-166429.80764869603,-182354.5453345643,-193786.3773085776,-198490.72840635362,-199139.15523842693,-223252.40530120188,-233878.81781112793,-230389.47979072022,-262028.92249245662,-269871.8895278549,-276400.34575865185,-272847.4158897622,-308417.73258123855,-316449.21312781505,-321849.43420675455,-322826.47384534753,-355232.25922439795,-367216.0937884216,-374023.1821935718,-379737.09301391663,-379110.4281616942,-414620.199086432,-426312.33782883285,-432295.2049552741,-439512.64654398285,-444884.2166113615,-471249.97368259897,-484138.7854427934,-495916.27128810505,-501457.56916956947,-514037.0923863274,-521545.55496464425,-542200.0569935815,-553040.8325410561,-563534.0861092828,-568873.0867391482,-583552.5475364265,-595573.4591406027,-605864.0362726167,-615602.0908979651,-621587.2201551162,-632027.0917485682,-644941.8721395767,-652462.0250311901,-661438.3310291963,-670683.7291224103,-684759.8141302398,-693497.5033795685,-698714.4960989413,-709020.3848257625,-708475.098495744,-717523.6706870615,-722382.6623572473,-730886.0949931836,-745637.222149836,-751512.1073357796,-753498.8097629716,-760949.9521588404,-763738.5124846261,-765798.9975608242,-768188.1281001121,-773205.9046448627,-777513.0186663303,-785348.5360685528,-785210.1257640036,-791776.1824655732,-792125.9608560017,-793776.7670017198,-792891.890359491,-794926.9248382533,-799685.4236738401,-799995.7698650747,-799625.5150556765,-797291.2494879147,-793623.6349058815,-794197.2522647305,-788355.5049650763,-784513.684830153,-780564.2379326277,-775531.5985058986,-769195.5416936193,-761651.1570165162,-752791.8993631267,-743331.9508224358,-734626.1409044574,-726537.9289420269,-711733.3022365628,-700612.8378744805,-682607.1301864609,-666982.8819819931,-652101.5636050362,-636521.1263703628,-615115.667943228,-591424.1530163431,-575494.1238571203,-556466.5393460193,-535919.3809221339,-518879.70281375607,-494666.1951060798,-469737.22051043593,-447333.07690257067,-421628.51567454747,-392697.0485269824,-351342.12005164486,-316666.9881139658,-285047.2427506805,-256875.5622526239,-193006.7255357326,-152961.27157950186,-82533.13463878643,-19651.539275041898,8987296.423027717,8971593.358798966,8956963.00248145,58223.20142469245,38315.43006250841,4498.581250087096,6617.613092659478,8124.472936196573,-7648.50304598309,-5403.6922644811675,-34274.69588804882,-4952.679064336858,-89.27216404423507,2888.7054793271614,4257.114915718872,26946.536183335324,16540.152427307505,8898.58847688889,-1173.496275967189,-7311.539390248901,-18808.791795644658,2257.179617209964,-1033.9494249202326,-1763.4485450794054,-3743.0749150111496,-9385.511113850062,-19530.401300453872,-376.7368752035254,1108.318007092099,-50740.349968335446,-376.56853088767275,-16566.35842575543,-43132.265482573,-2936.0261922649293,49609.525881848975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24114.044281250965,-19617.865379948515,-16854.6424949275,-14874.723157613404,-13149.43576107051,-12030.209914665065,-10412.612895057722,-9816.222552874384,-8960.554388269007,-8089.136532146513,-5848.117635513018,-6325.774344738126,-6092.730340978627,-4880.1355180468,-4505.111468594363,-3380.9772014667374,-2742.4951529325017,-3096.4048543974613,-2891.2419797847474,-2397.289165570433,-2347.3684552329714,-2213.623915924002,-162.36536572810303,-2028.1607253252728,-1116.532918872182,2469.094182695155,-111.68831627850659,-225.65776950316194,-323.2992023008242,-458.85051643872146,153.92758867262683,1105.6062503539442,254.23058363201773,84.19425850313269,271.426227506636,2683.4798079712928,818.163447918309,472.99883880185666,976.0519296298064,769.0096450691301,1833.0416007707752,-1043.4257971971083,472.2191892920382,7484.493762033893,1352.7349022684612,1094.1107371941034,778.0440079825057,667.3261238796185,329.7333498445987,183.74146475363887,391.9841846999552,-2451.5603109626463,-428.88873571869044,1794.4573724218717,-34.29060004888015,472.224330431196,484.38457580285103,825.183996335425,192.59650179815435,1488.0787803812564,3764.128023322548,11909.12458191409,3302.8753492636934,1633.9208824721427,704.8500462301599,271.5419692366122,2087.6454908749583,11480.709377004932,814.0329320589808,-6277.546436203702,440.2565039109322,-2156.85874520622,-2541.3438117784317,-1393.3505003336395,-390.4369359091652,2003.8580127490713,2332.550065787502,4423.867547292015,8976.674068894761,13473.654796043502,1404.2785984315778,412.28243806506725,922.5890507172444,-951.1252403035251,163.5406149984119,-111.54088593888446,681.733891175094,419.8847217414732,154.05924684904312,-140.99757268143003,-490.4397926693455,-907.2395209711613,-1078.8046925415001,-1262.0776867387212,-1437.5921266173864,-1606.8096571085916,-1774.1281566739108,-1944.2652332533598,-2118.6118103707413,-2286.2619438816855,-2271.042386724087,-1939.8661391238584,1549.4070511061616,-5287.670041365599,-2852.8389289566403,-1505.2340959315447,-1812.6267680944525,-4920.814527236194,-16042.658285208376,-1651.689912219731,2584.463041585531,-9664.232070559066,-15513.934087873156,-23906.413954561223,-36513.1631137448,-56370.04282162307,-87591.42155378632,3882.6390529969503,-20374.841593923014,22719.141859578944,20548.253266326858,18117.95560445055,15571.369650473996,13308.142750935098,10328.485405356882,5999.275811208347,-1247.175276744194,0.0,0.0,0.0,60255.861763190944,77613.4914083294,102833.60435760536,133641.7881463304,169197.6824458285,379819.48581457173,452490.3531986488,525355.739648535,601651.6592495325,681748.7516247464,766647.8676993899,851628.8175161852,944004.7597360519,1038981.4215181232,1148436.4664448989,1249584.4983815318,1357539.0533219823,1471276.4770344757,1580436.300340617,1753342.8501766576,1898374.8265252444,2054328.0612541114,2222950.9263554737,2406625.870924839,2608050.5623681927,2830738.6342325383,3085047.9046686525,3388020.2864337033,3773422.1238873065,4314024.589463245,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7409738.365927522,7393581.091936314,7385417.960901609,7416019.738958533,7411716.196219783,7402199.570533689,7425953.021961864,7478991.1071094815,7426001.826851294,7423511.62227707,7435651.814072488,7510136.213737356,7452502.423195247,7456714.109226731,2920354.9842979503,7506363.875578346,7487929.929811679,7485735.296693088,7468119.1577698905,7507498.992991023,7543608.681086105,7506408.945423823,7518467.583077258,7523216.867574084,7551526.330759748,7570828.823652825,7607219.764568681,7583438.36036128,7587876.365010638,7596919.395817206,7614326.335362321,7643891.849209747,6943191.978441121,7739722.3638524655,7659660.775426656,7682940.5257669585,7689293.246822111,7698979.22624705,7725045.92674904,7151029.441417443,7816128.052412511,7853785.679987346,7775630.633595784,7795556.356440976,7862212.576398525,7844935.63665369,7850998.31191669,7746486.437167434,7892998.230509356,7936587.668949187,7996509.2447002465,7922621.920346128,7937115.996236624,7966268.843604608,7989017.812750362,8017598.289170064,8123309.335515452,8093523.2813149635,8100120.717463273,8118216.200440119,8144079.831949669,8171730.0671601,8227789.971855975,8148087.2012051875,8164597.924695244,8187003.985699344,8236108.619605985,8249972.598963661,8212540.877461342,8301103.608924868,8353597.818155718,8446990.076078048,8444134.101967406,8456220.156082965,8475859.781006502,8500504.733874965,8529136.395263037,8449984.980365263,8464376.587048402,8476370.105062477,8493401.545944342,8511643.422992196,8524118.429449236,8562839.094304949,8592299.54462359,8639208.746532094,8641062.76439507,8665196.200286211,8680236.332271712,8647408.379629415,8717051.643604752,8736413.691233551,8759878.527834337,8775657.059354667,8797799.28424346,8811675.161346667,8821172.082169704,8845167.571731478,8856760.126255324,8874011.792560304,8887804.167131908,8900826.157746289,8913200.047315141,8922691.848399729,8936261.181277325,8946745.592727553,8955914.477562921,8968607.657512015,8972794.059903113,8987636.667174054,8995629.748648548,9004014.71180459,9012710.085622571,9018574.17522311,9029983.219126236,9036990.205860987,9051188.323100597,9039435.678392394,9039690.04462947,9041598.982660696,9038146.781355483,9036564.609562177,9032026.439549608,9021464.53113926,8989301.571468046,9007450.896732584,8999247.238275314,0.0,0.0,0.0,8937993.396447435,8916759.487685418,8895466.155547453,8868504.185750771,8842231.356376631,8810688.23461772,8777084.617264971,8741127.72909351,8693253.41178738,8649034.182434471,8558133.092799209,8539877.917058565,8490164.396215716,8435759.110871553,8376343.808190011,8312162.739498762,8241446.20897009,8164610.102399834,8079415.184612252,7983537.860439799,7876951.154214543,7757610.791846795,7624337.874280654,7491256.34140523,7325429.392534635,7134714.630074561,6800003.394711218,6240055.669944208,5459305.646301538,4535391.184046203,0.0,0.0
