mq,sigma
-0.22625465577668735,17241.07993775297
-0.22723072082892098,17315.774752521676
-0.2282148653932879,17391.094936001176
-0.22920659219896303,17467.002563603466
-0.2302049521966322,17543.42507677341
-0.23121314452711356,17620.607409455304
-0.2322268111885762,17698.215958480523
-0.2332482871378024,17776.64726963078
-0.23427930167122998,17855.928252656984
-0.2353179139046019,17935.483923931173
-0.2363652092224298,18015.711610101705
-0.2374197876859208,18096.5039935443
-0.23848409211909583,18178.048116489885
-0.2395560025608164,18260.18174687056
-0.24063684853179176,18343.00676849182
-0.2417278947824274,18426.62020695686
-0.24282735372222003,18510.88512399197
-0.24393835233251665,18596.04108776923
-0.24505599095730543,18681.712382620546
-0.24618527491199066,18768.283134344107
-0.24732353909873633,18855.548973938123
-0.2484738595012863,18943.745475288837
-0.24963293255674526,19032.620003237313
-0.25080160574725185,19122.349394659734
-0.25198173676272523,19212.85346706439
-0.25317404305231755,19304.297439645492
-0.2543782725024818,19396.662085090822
-0.2555931712561355,19489.85125010353
-0.2568192561342846,19583.904493613914
-0.2580565432418112,19678.822872749188
-0.2593049604251939,19774.601017188714
-0.26056803509994586,19871.50961068873
-0.2619926136708028,19932.216065528562
-0.26328248403607757,20030.90004336048
-0.2645833611103106,20130.438926195082
-0.26589733440077856,20230.99269004753
-0.26722630232888084,20332.706876656786
-0.2685669153844358,20435.325195859008
-0.2699234507182762,20539.17504355126
-0.27129570040144263,20644.24079313429
-0.2726801958617941,20750.257319533102
-0.27408268348877973,20857.66459061478
-0.2755008799907928,20966.287927163732
-0.27693285061235795,21075.97926576451
-0.27838052697553867,21186.887407296985
-0.27984398605916244,21299.017836133065
-0.28132866942970314,21412.787611236476
-0.2828279092395521,21527.6857332201
-0.2843431052026182,21643.81957951666
-0.28588186330180876,21761.772486126134
-0.28743462499612343,21880.812484009428
-0.2890067568170434,22002.337052541377
-0.29059393952443324,22124.06889416169
-0.2922087430133243,22247.93327393469
-0.2938412586352929,22373.169528511607
-0.2954929368144572,22499.888899298367
-0.29716923736529854,22628.509907818774
-0.29886559129276613,22758.682644627108
-0.30058386727029857,22890.550787223492
-0.3023219801331373,23023.817137181646
-0.30408672304674367,23159.264928721663
-0.3058751020100971,23296.5396872206
-0.3076931593093922,23436.105212431146
-0.3095304135597197,23577.15712605401
-0.31139338411691003,23720.19607315334
-0.31328269030329237,23865.269729997995
-0.31520370947884374,24012.791798658876
-0.31715055035088463,24162.309981552204
-0.3191192175942564,24313.51746484601
-0.3211264638572239,24467.70114515931
-0.3231609242201017,24623.98984042144
-0.3252240374644352,24782.492597141616
-0.3273260082012572,24943.994169522073
-0.32945161939261797,25107.32568248216
-0.3316176956753645,25273.78020216475
-0.33381612944971906,25442.734611810924
-0.33605251469750325,25614.61884963795
-0.33832236145997996,25789.090137935906
-0.34063307954263183,25966.717320964202
-0.3429812909016089,26147.241013515737
-0.3453702801135825,26330.91430074984
-0.34780412744539346,26518.051287227718
-0.3502714118779151,26707.774509963285
-0.3527957593739437,26901.90230765146
-0.3553504030595068,27098.37462353959
-0.3579628674178742,27299.308349897958
-0.3606158009545212,27503.370739276375
-0.3633313963955216,27712.269581492536
-0.3660890299211393,27924.418466148047
-0.36890388912436256,28140.986805763987
-0.37176503327347193,28361.134475112707
-0.3746923270177039,28586.390107800107
-0.37767303968852367,28815.774820064744
-0.38072729169967656,29050.838032903244
-0.38383878574481145,29290.327770815024
-0.3870056038320472,29534.097493056765
-0.39025829020648456,29784.498888329952
-0.3935699796675702,30039.46482337257
-0.3969624416293956,30300.67228402434
-0.40042567486726893,30567.90262767084
-0.4039722187321524,30841.025604271188
-0.4075984229045513,31120.31129106817
-0.41131800850580497,31406.818524427446
-0.41511664657002056,31699.44361955704
-0.4190166082044231,31999.90562491506
-0.4230047006629218,32307.19016880727
-0.42710605800872636,32623.237218816204
-0.4313081992028604,32947.08925876584
-0.43561839520446904,33279.31140642299
-0.44005920633492795,33621.64665666637
-0.4445989996489245,33971.65901133212
-0.4492900626172999,34333.386019040125
-0.4541019088414065,34704.482483415784
-0.45904534244404493,35085.78727923682
-0.464157890010782,35480.20222882506
-0.4694029533375,35884.911664624284
-0.4748220637693045,36303.1298979646
-0.4804144620087201,36734.80617980026
-0.4859444358170616,37179.89527266506
-0.491911742204981,37641.63234678583
-0.49806465022732643,38117.84004910373
-0.504418568252188,38609.724248463135
-0.5110155906931378,39120.566091043176
-0.5178514076211391,39650.05062516812
-0.5249463184567845,40199.76850322759
-0.5323260538737316,40771.73966870176
-0.5399711619200791,41364.48426119895
-0.5479290295779956,41982.21713526036
-0.5562352773995414,42626.70633748141
-0.564889283836611,43298.470017335356
-0.5739407524800684,44001.410290520485
-0.5833744353303606,44734.394666931534
-0.5932525174012013,45502.311857279135
-0.603654760710509,46311.44406818067
-0.6145791029959414,47161.71137574681
-0.6260384340443069,48054.21331341092
-0.6380849762931761,48993.126444711044
-0.6508558105636632,49989.26747452103
-0.6643706813433349,51044.34296050232
-0.6786718298161953,52161.84068623788
-0.6939117391842979,53353.89454874188
-0.7101209426112853,54623.16525829668
-0.7274918880284967,55985.0564082838
-0.746070124681789,57443.53424055345
-0.7660275832322616,59012.58780788478
-0.7876374227011429,60714.30504385306
-0.8110668465421421,62562.66661907859
-0.8365912293165917,64580.38503716974
-0.864504112689897,66791.95487746196
-0.8952737022492613,69236.15913513464
-0.9292301495310172,71940.56658019495
-0.9672476555184027,74979.56495459382
-1.0101812038657612,78424.98886611863
-1.0589493187650356,82356.66126988022
-1.114938905893062,86895.2232099389
-1.1804569016502071,92241.34254358929
-1.2581978284057984,98636.8967220415
-1.353181935754519,106492.11141263746
-1.4707696790047322,116418.72038049153
-1.6229354276099417,129519.08067817714
-1.8299174995443044,148256.47096097743
-2.119417770146598,175295.3353898061
-2.1900021360328195,182144.7202699928
-2.241485868519333,187212.19552951612
-2.282850816357514,191329.53982467236
-2.320398453826103,195103.77711495364
-2.352442662655618,198353.48949754122
-2.3827052429732,201447.2741946201
-2.41029278822164,204288.69323048022
-2.4354603082701387,206898.75267913417
-2.460483950674193,209511.124901189
-2.484588302871037,212044.0568763574
-2.5067821272828104,214390.74282991077
-2.5297264810559312,216831.7087717336
-2.550672287607271,219073.51800804076
-2.569529742313258,221102.97145090014
-2.5886823903387164,223175.16495357844
-2.606620397173956,225126.09963156874
-2.6281478188052576,227480.56669034236
-2.6451485904002743,229350.22226295047
-2.6632318212629267,231349.00124465174
-2.680458106923541,233265.52580139617
-2.6969184619517708,235103.67648905676
-2.713094123414351,236918.72502793465
-2.732181521105918,239071.71006786122
-2.749645189540526,241052.3128180483
-2.7655838401268964,242869.05174749714
-2.7815172680481957,244693.9703282733
-2.796685926849387,246439.54025170603
-2.8108299576702733,248074.52135434156
-2.828671496398761,250147.1097502775
-2.844425608131963,251986.77177969101
-2.8570966743047923,253472.99624300268
-2.874326809443265,255503.483060949
-2.8885920178781466,257192.95636408337
-2.9032164997721575,258932.9760492968
-2.9177376770205936,260668.79104084554
-2.9314058521778965,262310.0722593667
-2.946038454094902,264075.23431570025
-2.962443770441089,266064.2782882715
-2.976557478430808,267784.06361482356
-2.988318135257887,269223.2535910892
-3.003882717266749,271342.8160622452
-3.0172140872481483,272990.6632751058
-3.033057119882783,274958.26790055935
-3.0440420642143806,276328.5216350199
-3.0592364228930506,278232.0355511268
-3.0719680650333947,279834.4157484847
-3.087308086071691,281774.1374260435
-3.1003567527252835,283431.9990994078
-3.1148805561414457,285285.8977575323
-3.129230954774936,287126.68262052594
-3.1438787421544254,289014.97421880317
-3.154534284026273,290394.62022995047
-3.1697280251034834,292370.7082538285
-3.1817890099065664,293946.8391731604
-3.195922176762325,295802.29581437516
-3.2083584111484824,297442.67215069983
-3.219567108638349,298927.3754458878
-3.2356327706040857,301065.87213154306
-3.248651598125356,302807.93309536926
-3.2612364827410474,304499.790259553
-3.2748544770674064,306339.34194858494
-3.2865805052364783,307930.74158283864
-3.298329911939822,309532.27596177324
-3.315208771014433,311845.3370624479
-3.3286825650007126,313702.35091934324
-3.342852956622446,315665.64330937935
-3.353429927877152,317137.9813738288
-3.3671378603539206,319055.07045545353
-3.3834839026541683,321367.02406819176
-3.3908402980362014,322406.9227949076
-3.407237982904196,324735.7333967869
-3.42199073678951,326843.87074049434
-3.431486006849949,328207.2918920432
-3.4445319750918775,330089.043740777
-3.4592602505370915,332225.39989732765
-3.472860204438812,334209.49514105916
-3.4846130634740495,335933.0528696126
-3.49834637384584,337957.67387587385
-3.508842743133175,339512.9074093184
-3.5222198256926984,341504.9092867567
-3.5383687138702387,343937.24298042676
-3.5486568261396654,345495.9703206502
-3.560646534866854,347321.1343822214
-3.57940976317264,350196.2996130348
-3.587827208891273,351493.71827307146
-3.602330071387274,353740.26640075987
-3.612997600482826,355401.815237077
-3.627619635363985,357692.0124091134
-3.6366684360784176,359116.7341885561
-3.6561609871632776,362205.40921459434
-3.669067913951626,364265.49802474026
-3.6806493486439114,366124.299896491
-3.6938934411758573,368262.02065801056
-3.707380642387989,370452.38259658584
-3.7231678005007027,373033.6959409065
-3.734707893183551,374932.64754461
-3.7416798983406614,376084.9054411304
-3.7580762601838464,378809.7367380053
-3.770031106242798,380809.9062649235
-3.78661103336748,383602.98259192996
-3.798640793267423,385643.6201502032
-3.8156488378075553,388549.29519526893
-3.8279854343994693,390672.19812083134
-3.8375003643594234,392318.46255471255
-3.8502299951619112,394533.2391773534
-3.864988861624857,397118.9605472517
-3.882209801456103,400160.738048935
-3.892500024376951,401991.23892146425
-3.905847333277959,404380.14548370964
-3.9233468564714276,407537.6199838369
-3.928529599833457,408478.3698550213
-3.9466956983524644,411796.41517814534
-3.956966940651781,413686.8555892207
-3.9731179472935594,416680.9054565682
-3.986640992145857,419208.28397910495
-3.9999470961232966,421713.69318098336
-4.011655695092403,423933.80680835486
-4.0246567544954335,426416.27725106146
-4.041155155191159,429593.22283582925
-4.052457655280322,431787.1881971
-4.066353333259146,434504.4543212907
-4.080319625595491,437258.08532907016
-4.094514078957729,440080.33511649474
-4.105929327268786,442367.615866675
-4.120346873140788,445279.34631106217
-4.137751830123475,448829.1551555784
-4.147093664109938,450750.4567540425
-4.164582334084936,454378.00628914364
-4.176165277088743,456803.051325427
-4.1857200479500625,458817.22201446403
-4.203111772967122,462515.9974909883
-4.215545313901302,465186.59409805154
-4.231936591038641,468342.02367874066
-4.241217201924663,470387.8927358364
-4.253502822086802,475063.9761784446
-4.265827523723536,477851.42255201
-4.2784701105172065,480737.17492636386
-4.293797055204152,484272.40102102875
-4.303580511198868,486550.5514832904
-4.321881046965002,490858.2978152989
-4.3343636034282,493832.0979742282
-4.34105678906168,495438.8204019629
-4.363097272851524,500791.37406345236
-4.372984560766983,503224.05080524157
-4.388682309872699,507127.7852544916
-4.395640882345294,508874.8919223993
-4.417863866584751,514525.13478546304
-4.427919756949049,517118.2497042424
-4.437931117266861,519723.1082945201
-4.457164073201952,524794.3135058207
-4.470549559643781,528377.4189571185
-4.483630815547109,531923.2314111912
-4.493980614282917,534760.4977796735
-4.507305049978863,538455.9062399871
-4.524824742891597,543390.5084890444
-4.53507950526154,546320.0258367327
-4.54833638430952,550153.8981439512
-4.5646863258986015,554957.6370622911
-4.575213506602114,558096.2950441199
-4.588972231238784,562254.4828071102
-4.602276266795134,566337.87173362
-4.615874302927327,570577.7169301357
-4.626241695142423,573856.9504101941
-4.643044339539338,579261.1784785502
-4.660523016609312,585006.0727340186
-4.667252305590601,587252.8985709774
-4.68095896316825,591892.2729929907
-4.698616671405169,597999.0015465026
-4.708571325426585,601509.5180108795
-4.718775804679876,605161.306915737
-4.737927386092375,611443.5331495042
-4.744558896124678,613931.1475231334
-4.755019336139121,617909.184698138
-4.772002098417872,624515.7631487692
-4.778891152978136,627250.705076266
-4.795529465226586,634054.6981518554
-4.8086281180888975,639511.0818154284
-4.8190962885071,643971.3717800546
-4.838264405430845,652385.772329427
-4.841602069566166,653885.6286286424
-4.855055218650928,660042.7298723512
-4.867975016176449,666134.30807312
-4.880790021392705,672363.8267074502
-4.890892070449791,677416.651910749
-4.8967733356719085,680419.9027851918
-4.909503591291652,687086.7088553344
-4.919117483536948,692283.0714084113
-4.9341269844602476,700702.4286348033
-4.9464843017416635,707943.337323861
-4.949449184254133,709725.8154789837
-4.964357519380172,718980.0705734971
-4.975941494276219,726541.6079350328
-4.984633187539654,732456.7284529589
-4.9926965065405495,738150.9317221936
-5.001041980326708,744277.1941593838
-5.011715485691432,752502.8461508802
-5.021991524065659,760901.2678189122
-5.0244013298725845,762947.8053157959
-5.0342545729996315,771663.6331074683
-5.047897384031309,784831.5277902895
-5.050116490554412,787118.8579952957
-5.058705125811096,796441.3921872504
-5.064867990329334,803673.1414440816
-5.072143877502795,812952.2018454886
-5.0775953245904315,820573.7991176585
-5.084297767064217,831002.516656385
-5.086014056604972,833913.5329946367
-5.090378276865514,841897.2454155609
-5.095531018281843,852791.6230272063
-5.098586886843746,860400.1288064707
-5.101612355889408,869334.0419919266
-5.104578441709013,880630.2821827359
-5.106648126475398,892294.6291381216
-5.107586766758639,901613.776315205
-5.107801707901782,905739.398072255
-5.107556138086138,920769.2687666835
-5.106484083572431,930950.102265915
-5.104725292763319,940969.4087607976
-5.101001650197137,955338.4799017336
-5.100026057336766,958404.0463160049
-5.094628535301288,972740.8117662363
-5.089089458183432,984692.9648724184
-5.083087725232493,995834.0203562176
-5.0736892773022815,1010921.504692913
-5.0679689301876865,1019131.4316821583
-5.054699134513672,1036236.8665390342
-5.047922581145813,1044181.4870345386
-5.035812534232922,1057384.2376234967
-5.027358771579911,1065986.1342450057
-5.007708323542752,1084471.5941157737
-4.98514619096991,1103707.223153851
-4.972636428832867,1113662.6799853959
-4.959018145135212,1124026.6973270508
-4.937678149337505,1139424.5008012834
-4.92263028746316,1149753.5279264913
-4.881823696309069,1175980.3832232207
-4.8549266697794735,1192099.238692628
-4.832260301878897,1205090.1243216903
-4.813032638368759,1215737.763410064
-4.764847397863034,1241132.9357451592
-4.72896619611896,1259012.3009640751
-4.673611473396247,1285162.9721188003
-4.658459828575302,1292061.855581652
-4.594542532038606,1320110.4984399404
-4.564001171329419,1332974.78379851
-4.488999210509888,1363306.457955893
-4.470366603196599,1370592.271401607
-4.366717714033132,1409647.933367631
-4.319999404609884,1426450.569366849
-4.225128667788238,1459327.8258422152
-4.146024380031797,1485622.524761705
-4.117318783548533,1494939.7142695745
-4.027990464282347,1523241.3935361183
-3.9525457992316158,1543392.5199205182
-3.7470357662084965,1603486.7176550208
-3.7380758793361033,1606018.7812032877
-3.666454187255538,1626022.2296444513
-3.5006179177908034,1670853.921543603
-3.4126691441043695,1693873.2076170864
-3.2709155871396507,1729997.5671871423
-3.119143258485508,1767474.1442648324
-3.0642003854112287,1780799.571593298
-2.7761297379326146,1848302.7814368599
-2.7118566769550165,1862920.459961195
-2.4517301755163605,1920617.4215847328
-2.243651312423369,1965245.9856951921
-2.089220136203962,1997578.9079951614
-1.833421921331467,2049797.248552862
-1.651447136914298,2086017.699229194
-1.3872980493382483,2137363.209743722
-0.9681259290793468,2216124.1208099592
-0.7483677396673868,2256401.533493055
-0.7406495785957985,2257796.275501663
-0.1278169189953189,2365809.1494380394
0.13443020071377212,2410525.0282957647
0.2904602184689681,2436743.3616398983
1.0878903655405006,2566674.984771986
1.6224997901297418,2650139.729216043
1.8199755470947767,2680454.601795705
2.417369508743178,2770334.4960460323
2.635429669676321,2802500.1819069707
3.541065517367939,2932770.215589031
4.307193019533063,3039216.241090831
4.919169646812837,3122049.0455468795
5.437620649921874,3190722.4298565243
6.47115271370849,3324504.212430011
7.528426853166169,3456707.9635529625
8.288260312075305,3549347.5942458515
9.615344594338064,3706878.1360311564
11.011115089558812,3867318.7795444326
12.137498322489625,3993299.074632616
12.773270060736632,4063145.030581664
15.175186052791899,4319630.099224784
17.338284092895883,4541767.048639839
18.884001681433286,4696004.997741169
20.688715678163884,4871788.656545475
22.69569544149369,5062289.765918476
26.007331928971464,5366302.1109944405
26.007331928971464,5366302.1109944405
