mu,Tc,delta_Tc,order
310.0,59.74277365829713,0.007153827274350988,2.0
326.0,57.70190921174577,-0.6850573670333553,2.0
342.0,56.05421214283834,0.006455403135831261,2.0
358.0,54.468951645254336,0.009621098150301322,2.0
374.0,52.865123816674284,0.009251190768793549,2.0
382.0,52.06340728756982,0.003227891493452262,2.0
386.0,51.64721104991678,0.005789753707396983,2.0
388.0,51.388188226011465,0.06829899771305392,1.0
390.0,51.24169997944826,0.008875276858184122,1.0
