mu,Tc,delta_Tc,order
0.0,103.38073986232352,0.0021784210873079246,2.0
64.0,102.25327122856739,0.004687927605090181,2.0
66.0,102.18539977164463,0.004631326090269283,1.0
68.0,102.11335692135161,0.004631326090262178,1.0
72.0,101.95795020143379,0.004631326090269283,1.0
80.0,101.62192176399559,0.02161285508790911,1.0
96.0,100.87929243795236,0.020443664716630394,1.0
128.0,99.09882444396919,-0.06211988783375233,1.0
