mq,sigma
0.009797734320591901,1355.622040972975
0.011228811237980868,1554.32917417812
0.01157728837154657,1603.1951617117143
0.011830172212393504,1638.541333574482
0.012037746826791137,1667.4652628730687
0.012217627137527068,1692.6836348888041
0.012374809893306648,1715.3621348531206
0.012527241237856666,1735.6778576749875
0.01266021306105631,1754.9456076590216
0.012794469238446673,1772.5169726417967
0.012916894051468591,1789.5255894538557
0.013032671277111054,1806.1120518249952
0.013138579851148403,1820.6641705525833
0.013251424586185041,1836.8607091361132
0.013354872662557395,1851.3854725072636
0.01346265267922857,1865.3500970768266
0.013552535456870324,1878.7977395396429
0.013647942754124107,1891.93447169
0.013750937697221553,1904.4512924925095
0.013832772698952644,1917.396357394433
0.013932805728349894,1929.4939804936248
0.014010022816492763,1941.5824299234832
0.014096610475631037,1953.4733766358816
0.014193860834744738,1967.237763095144
0.014278202677954703,1978.9374779299735
0.01436139019155742,1990.4196144344987
0.014443524530450806,2001.71774168382
0.014524670763073698,2012.6777922998106
0.014604957503421728,2023.6675673752009
0.014684449951807423,2034.8604978491458
0.014751358147019616,2044.48739021721
0.014841261401939554,2057.057866417895
0.01491853988650111,2067.4197892236216
0.014995221733006128,2077.0404837598653
0.015071388486043108,2087.272703533564
0.015147039728971799,2097.6488140029796
0.015222189222149976,2107.8499123462284
0.015296972871209605,2119.0006386218224
0.015371274116504883,2129.1125128917815
0.015444874352912745,2138.1480663076163
0.0155185822880907,2148.5314124301776
0.015591418166425217,2158.3874319699726
0.015663322266120768,2168.8205919095735
0.015735457158890506,2179.211266507277
0.01580051344489996,2190.8868470874568
0.01587950039521253,2199.5535358846837
0.015948465056170986,2210.784431269288
0.016017387317721107,2220.991028958832
0.01609733877150426,2229.227609898054
0.016168814981947655,2239.933866789215
0.016240091904748698,2250.050929094773
0.01629971005734199,2259.9157629756724
0.01638237720483236,2270.796166963393
0.016441979140128495,2279.76504312594
0.016523899302033206,2288.175486269594
0.016594123206472987,2297.419106081623
0.016657658176235202,2309.7699572269767
0.016729340201780896,2319.4856673935915
0.0167940599461219,2328.2733514485344
0.016866074169566266,2338.6651067084836
0.016948082130846084,2347.662370336671
0.017014523605761757,2357.885844850251
0.017077205916494784,2367.8391052492834
0.01715545377032073,2377.6378825347465
0.01723062938543191,2386.215471854364
