0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0.0,1882299.6198537948,1975232.3536606722,1945375.3966220948,-6210.680412751986,-16607.787685673306,-56144.36840980689,-65115.67637947813,-74203.87185773715,-83053.1121122067,-85409.92683577919,-93715.05006310291,-99528.67743967078,-112578.93347327,-118972.03899494636,-124579.24243382545,-132799.70030553514,-140384.15077261374,-147306.43042951176,-156095.8710883895,-169972.96544126846,-176283.7181942054,-182106.6090048746,-187516.27729895437,-192197.40283558468,-196369.03048503702,-200165.50214536485,-204168.8088522383,-203546.5626922979,-174666.8566070328,-173536.7410295409,-176225.33511186,-177821.6955851546,-178475.78516198898,-207691.5470251321,-209834.95768560155,-211029.53016942076,-210765.93957230807,-209112.7610444398,-206987.3443565127,-203491.1869807171,-198750.30813875672,-193954.37893751447,-187577.53326160664,-179866.24826289443,-171978.02719631733,-163113.97036101174,-153184.11083067,-137948.98018835005,-122324.39823414727,4249267.353955007,4275813.571840422,4300725.53456808,4324741.969205695,4347451.869748817,4368873.77893074,4388260.9916819185,4407979.949515708,4425816.632209634,4441785.401546103,4457091.766322564,4469967.405268848,4481949.609641104,4491683.344961029,4499876.020093562,4506124.8902257,4822.610317118058,3661.0638841546242,3598.8224157276636,3534.4558837346194,3802.097277142544,3594.8212813783757,2604.0862921082007,-576.9324768982478,-17043.67719302005,48501.83851190959,49090.18263716344,1429.8904503438534,-18103.339793417716,16650.99072694667,3762.6838519111307,7832.324253892992,8250.251489680712,18283.94652910076,10746.93090054491,5173.108695567629,3123.221778245912,120231.87555696676,121576.21748481807,123084.77769982489
0.0,0.0,0.0,0.0,-4101.0102865203335,-3597.6060362641874,-3115.525152990069,-1668.8417152261745,692.565375603207,-1148.806189576787,-2194.0579499956557,3376.037774461619,286.8872693551152,-4123.32824349595,-3625.208652394598,-3122.7278502932277,-2187.806742706426,-2570.6753327081315,-2587.2473241278703,4688.418908802185,2024.0578873707957,1085.4193411255612,430.8653763309245,-66.1051489872018,-481.0229183237566,-861.7753539179907,-1260.1640552672498,-1678.2593651575403,-2107.0430703980073,-606.4024483969533,5892.732197964162,-4931.338924121157,-6620.218236337516,-8493.22195689232,117.7985637026095,-910.6449110475542,3046.8223173687065,-392.3821155725368,7234.657897082816,7284.13999429483,-3890.350403096361,-1075.449059433391,-409.38167465275546,8557.118434918299,590.7360665566848,2569.268491249186,-1353.9855707840225,-5150.499225184368,-19457.671742996103,-46208.28272210598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209300.85899130936,253555.36753588973,288999.8040908644,326097.885734895,364969.8277491208,397587.3138276025,430953.97797258355,467885.9193627953,516963.6244970899,604937.3894676466,699306.1271916887,802126.2133002112,882500.2091189045,974232.7924941232,1075532.1246401987,1163884.6634978862,1260083.14907614,1368907.697448806,1490223.735035974,1645122.7967480868,1819896.4386778465,2042930.609618521,2366795.376680832,0.0
0.0,0.0,0.0,0.0,1817123.3603876382,2214455.1923553934,2287122.593313742,2358387.245371148,2421626.5581793278,2487474.4741524933,2545666.0847449694,2597158.7168328646,2660883.6689631306,2717561.5135424323,2772427.441407813,2828350.9086587387,2884962.1753544584,2936756.903729439,2990028.7076973743,3041203.998757003,3092022.8087581475,3140478.3083059425,3189902.6125668767,3239043.917596688,3282684.2979828245,3333962.6713536116,3375515.712418872,3419404.749794041,3464417.6154299076,3506640.8239038954,3550391.1640488226,3590448.518976377,3632896.375277071,3672269.19338394,3712483.8490872094,3750937.9935669084,3789043.5364211993,3826448.3790885685,3862391.120580461,3898685.100714233,3926137.476689574,3962983.88774329,3999236.163497091,4034368.4154555453,4068198.507928148,4101348.2403458273,4132883.852771275,4163953.5663231076,4193270.7051224355,4222142.350876804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4510297.749386712,4514175.3115342045,4513617.6682288535,4510972.236336914,4504831.992480493,4494320.293397643,4452262.146568345,4435809.613089558,4398982.128846432,4360760.193019645,4324492.287462344,4373375.554706162,4335817.9547060905,4297206.449327025,4256240.586508498,4191547.390696566,4133624.8627562053,4049970.1388026373,3929269.103108664,3753428.9597807857,3537216.70559367,3291708.335486981,3029294.560069252,0.0
