mu,Tc,delta_Tc,order
0.0,100.44506195335276,-0.14232351103706975,2.0
128.0,96.25236285305436,0.0042752484142525304,2.0
160.0,93.94016316638175,0.004330066707758817,2.0
164.0,93.6213287139454,0.00421398897314873,2.0
166.0,93.44554495453565,0.0122807824904001,1.0
168.0,93.28795536407,0.004213988973141625,1.0
176.0,92.59862086050201,0.018495923825966543,1.0
192.0,91.05794246742616,0.03031046695429751,1.0
256.0,84.57817635406334,0.13326315964813062,1.0
