mq,sigma
0.009971064043097314,1024.094800990548
0.011438191464700577,1175.630916127908
0.01179574494781976,1212.6695512625745
0.012055348098347884,1239.4184992758687
0.012267977445565726,1261.494387056458
0.01245270161214282,1280.5704585463159
0.01261842880377725,1297.6424792082485
0.012770108266714748,1313.287599973788
0.01291110473293315,1327.818240226855
0.013043366269729411,1341.485463654554
0.013170346661544511,1354.0672411118394
0.013288504003228209,1366.7392733235852
0.013403148980620977,1378.5433830945433
0.013513588056430376,1389.8965304038952
0.013620629005408304,1400.9129062999932
0.013724112137436632,1411.5197826063886
0.013825066330216304,1421.903814540702
0.01392431877963611,1432.1706574546752
0.014020492348283543,1442.068940277591
0.014113502787295562,1451.4911451486444
0.014205582248412596,1460.8815591998487
0.014296030140827153,1470.100679538372
0.014384970147380082,1479.155760738767
0.014472819208351683,1488.2369017147307
0.01455911883144259,1497.0211981238026
0.014644261589668866,1505.6814921994735
0.014728392734706696,1514.265980871002
0.014811483533351164,1522.7073319545132
0.014893699307130265,1531.0771731502828
0.014975075842763967,1539.3599817644038
0.015055684061234151,1547.5694197667572
0.015135564112897992,1555.6981158412796
0.01521616766194524,1564.7522798889454
0.015294728051244417,1572.7621298919826
0.015372714889309549,1580.7079855544441
0.015450169828936537,1588.5947052153372
0.015527131859245423,1596.4270720635527
0.015603777824876108,1604.3093059229527
0.01567981413179449,1612.016523907604
0.01575637445553826,1620.2933235469666
0.015831701697180636,1627.9760957877684
0.015906380375355286,1635.4117119690225
0.015981052424141412,1643.0044595468132
0.01605543943052821,1650.564885969847
0.016129312583002115,1657.896208248146
0.016203158356135977,1665.3644968797134
0.01627674473371269,1672.7759598849111
0.016350166931706985,1680.1963284466751
0.016423406235571585,1687.5980985148688
0.01649673391871003,1695.1880653598437
0.016569663737184468,1702.5591920308705
0.016642461982855225,1709.9190595722034
0.01671566640065688,1717.6770363732226
0.016788267264807245,1725.0229543749886
0.016860782624991,1732.3622332834416
0.01693342934634707,1739.8502724723612
0.017015820714557383,1749.3989010814023
0.017088397007874293,1756.7735267846965
0.017160945160266176,1764.1433923260954
0.017233477098240243,1771.5118371554336
0.017305995083516736,1778.9783771633865
0.017378528750245523,1786.3456454739166
0.017451080608633745,1793.7142107933466
0.017523387532941474,1799.5647832078917
0.01759595792303898,1807.040102391693
0.017668577307669218,1814.5256923294269
0.017741255545110676,1822.022295418564
0.017814002340748997,1829.5306040754979
0.017886827193521262,1837.0512959008051
0.01795973943018012,1844.585029573654
0.01803335907764719,1853.0901657912407
0.018106531956904617,1860.4976476252996
0.018179806561168944,1868.0519867103894
0.018253219092936604,1875.4863215910812
0.01832676329454164,1882.93726232698
0.018400447171984226,1890.4064741804068
0.01847426038843983,1898.2025224588776
0.01854825215755883,1905.7521652864466
0.01862241690868539,1913.2063114157963
0.01869674908008964,1920.7532117103715
0.018771261392112354,1928.3239569048712
0.018845961253866873,1935.918606262571
0.01892085626219939,1943.5414146009957
0.018995950779595372,1951.1806144115153
0.019071257128758984,1958.862504664845
0.019146780595003618,1966.5755481223077
0.019222528108320723,1974.3206221302762
0.019298507716748802,1982.1000317088337
0.019373415742857742,1990.8366697347312
0.019449845903233936,1998.7817828212192
0.01952653473127055,2006.7544308390084
0.019603489975266977,2014.7551534052059
0.019680719450035314,2022.7844562211903
0.019758230981041222,2030.842863731243
0.01983603240238837,2038.9309278692358
0.01991599322121937,2045.535494790877
0.019994456065447065,2053.6092507750886
0.02007323473479201,2061.724502118903
0.020152336890021712,2069.881473201646
0.0202317629143761,2078.084311738539
0.020311533795352103,2086.3262952749756
0.020391916062643397,2094.4786929108395
0.020472466107826194,2102.75678991611
0.0205530593096833,2111.21452568857
0.020634266400576546,2119.614827136567
0.020715851199038043,2128.058583202311
0.020797821153052187,2136.5466296407812
0.020880184906392582,2145.078847032908
0.020962937028051312,2153.6689537557863
0.021046112208008384,2162.2916808058567
0.021129706045771062,2170.9598627877035
0.02121372716236617,2179.673921327396
0.021298184309542504,2188.4342966154027
0.021383269927012113,2197.064115444524
0.02146864517078764,2205.902133298192
0.02155448505252222,2214.7872808066613
0.021640798179997728,2223.7207875043796
0.021727594744344172,2232.7025145153602
0.021814884509685693,2241.732904529126
0.021903233221658113,2250.2859395745586
0.0219915178669135,2259.4376722145125
0.022080318930132545,2268.647303645921
0.022169647169386974,2277.914320313237
0.022259511375584573,2287.2402880521436
0.02234996135523147,2296.5879641785173
0.022440933767779753,2306.0284515913445
0.022532473880458707,2315.528921470948
0.02262459192269354,2325.0904203853406
0.022717298645069696,2334.7136957300995
0.022810605004621173,2344.399517749294
0.022904521343355307,2354.1493839116347
0.02299906059007697,2363.9627867307054
0.023094233684544135,2373.841162448402
0.023190052361788015,2383.7854744499464
0.023286528649380585,2393.796666306637
0.023383674864843204,2403.8756737356007
0.023481503504792056,2414.0235183143127
0.023580029992978663,2424.2393890998296
0.023679262170129174,2434.5280307242124
0.023779216835455017,2444.8880970900054
0.02387990582994705,2455.32189268178
0.02398126756196745,2465.876761894456
0.024083423063062343,2476.485865750268
0.02418635284385453,2487.1718797704866
0.024290070854738107,2497.936446190437
0.02439459374116784,2508.779986993198
0.024499936187193237,2519.704245625771
0.02460611480400493,2530.7102224236746
0.02471314421950533,2541.800089064624
0.024820614985740345,2553.1429927526265
0.024929390489001967,2564.3993708098856
0.025039069732481975,2575.7437496536204
0.02514966948429494,2587.1782302740244
0.025261236535128052,2598.696035594318
0.025373377076729105,2610.4106622829145
0.025486850499161124,2622.122555006701
0.025601344467352828,2633.9270483824107
0.025716836176081007,2645.8358811795547
0.025832513199598596,2657.9830319541315
0.025950103172275526,2670.0957036410323
0.026068311725294512,2682.35165839658
0.02618810710123486,2694.6817641826824
0.026310103404507217,2706.982569098997
0.02643127427404583,2719.663812108876
0.026554201247411903,2732.3612220330187
0.026678231967033627,2745.178014075678
0.026803420809790816,2758.110378250897
0.026930689796820784,2771.1346553027447
0.02705979572135809,2784.1380718603646
0.0271868452420549,2797.6410765750716
0.027317535445042302,2811.087670149325
0.027448766434985204,2824.637932684591
0.0275812157890038,2838.268739186929
0.02771720449995823,2852.238950391166
0.027851919766534793,2866.1668304808227
0.027989021365931933,2880.2799775637386
0.028128385619915746,2894.6504427512964
0.028268327051660203,2909.0622356833514
0.02840961702150149,2923.5839509229336
