mq,sigma
0.09990813049290181,7514.526837774112
0.11464303600031801,8621.499107101032
0.11822885984263186,8895.375168237699
0.12083640513538002,9093.046858709264
0.1229899286159849,9252.51754853821
0.12487660688648833,9390.172650248021
0.12649771006227686,9522.482120733763
0.1280466170484504,9639.23339488986
0.12949551851598967,9748.842477219412
0.13083402561543367,9848.10700782222
0.1321007662797652,9934.333904589172
0.13321968454372446,10025.177207963687
0.1343512687966362,10117.386505514109
0.13555538119029592,10197.286476135923
0.1366628042341345,10278.326152293457
0.13771045659574085,10362.511504674443
0.13864154795844727,10430.668156898293
0.1397223845168165,10510.607658258277
0.14069288330303525,10583.6745263835
0.14158112174027548,10658.60603145634
0.14248602909653332,10719.298700663938
0.14337124812169824,10795.043815785784
0.14438676637566447,10868.055400514808
0.1451867825482128,10921.644649341846
0.14605339605976636,10989.290942651345
0.14699862186431017,11067.915549003064
0.14786036095696303,11124.900896781479
0.14860470651132948,11181.20255018963
0.14943443915846943,11244.141041717916
0.15025467191382547,11306.72788651501
0.15117089772416795,11370.546318486386
0.15194670774901883,11439.167815455348
0.15275003956425712,11499.96444317713
0.15354714867925665,11560.27471810363
0.15433866872622923,11620.165260631466
0.15512491996669475,11679.633743392238
0.15590610267104688,11738.663558938184
0.15667521094329906,11795.94531682991
0.15746036255048745,11840.192270526606
0.15822339673843774,11898.049543935404
0.15898242039623825,11955.877490479861
0.1597521256360303,12027.875624529155
0.16051250370046738,12083.892383309854
0.16126998257498237,12138.466323056035
0.16201288382439646,12198.063031664962
0.16275637729591913,12254.665786495338
0.16350533027723937,12310.824933404383
0.16424525661791123,12366.824491945436
0.16499143044098924,12422.8046418152
0.16573232121666964,12478.595315478138
0.16647632220868314,12533.83792249768
0.1672158665290214,12589.158142894577
0.16795424810107343,12644.337883070017
0.16869148489182753,12699.442113774729
0.16942796034869675,12754.407645249086
0.17015458188684646,12811.48478091875
0.1708903467358154,12866.673899702495
0.17162565391660284,12921.773847242179
0.17236078500729857,12976.766888459579
0.1730955376499695,13031.723382194617
0.17383021623249442,13086.628032176144
0.1745649295359615,13141.495146999
0.17529979724889902,13196.33428708082
0.1760292996201755,13253.081097820164
0.1767652700663355,13308.119803679449
0.1775015878349876,13363.178379142166
0.17823849177191195,13418.241653944007
0.1789602046839121,13474.719529698406
0.17969951636158543,13530.431153741483
0.1804396917392626,13586.147829556967
0.1811808159030463,13641.876449822224
0.18192298068270604,13697.625972467687
0.182665577602965,13753.447780584409
0.18341034555041025,13809.276696129038
0.18415623229503475,13865.164507769596
0.18490353524428008,13921.109353927459
0.18553496437749442,13961.815735554052
0.18627205009477005,14020.9585721653
0.18701120875417138,14079.633095387588
0.1878520766479277,14138.28696566804
0.18861427991438304,14196.918945356088
0.18937886341386206,14255.864355456994
0.19017157217939032,14318.36272091412
0.19093407832463993,14375.465665334066
0.19169871578608202,14432.66847227697
0.19246558284465642,14489.977861194096
0.19320450674939094,14545.544341235927
0.19397832411354388,14604.34289363863
0.19475443415109836,14663.217160697297
0.1955329947173302,14722.181315342359
0.1963140951221014,14781.235182757187
0.19709772396624703,14840.36949824223
0.19788411207616058,14899.608841154439
0.19865498808763168,14956.249273764877
0.19944823117242552,15016.464118966824
0.20026849738087774,15075.933938567194
0.20106554144814492,15135.40104611366
0.20186582897364713,15195.039595108665
0.20266930823478946,15254.938916271925
0.2034761484250732,15315.049801225086
0.20428639515400582,15375.406501542655
0.20510013970411203,15436.006460387209
0.20591316272964075,15484.536072900975
0.2067329508058055,15545.917251267885
0.20755645948515652,15607.607752008933
0.2083838200643924,15669.632502717148
0.20922194018474197,15735.01306230647
0.210057816288231,15797.462332147294
0.21089779197871036,15860.249847817871
0.2117419385223924,15923.375367881024
0.21259034446162264,15986.851027175382
0.21344306929022075,16050.67535521179
0.21430008113496457,16114.823638045265
0.21516749380992756,16182.353183768804
0.216034238016563,16247.047246825534
0.21690567261741467,16312.126674504665
0.2177818913351914,16377.604622889558
0.2186627025906348,16443.36331642419
0.21954872270715167,16509.673714749533
0.22043979338243763,16576.41068272442
0.2213359829611763,16643.5788661323
0.2222373947155376,16711.194206349886
0.2231541972154241,16795.199312255176
0.2240684101581347,16863.411114755534
0.22498596465944734,16920.119787360716
0.22591041106322737,16989.19368253401
0.22680555071150268,17059.118517786803
0.22773962099318526,17130.140574009027
0.22867961659433134,17201.660339597463
0.22962563663711977,17273.683702852093
0.23057780393313326,17346.21233392484
0.23157134798388262,17413.394733793415
0.23253714492484548,17486.390489810816
0.2335046795881485,17560.60990168883
0.2344832527677311,17634.99751599499
0.23546856535984598,17709.987426543066
0.23646064204583261,17785.593103668063
0.23745959263286714,17861.815755922446
0.23846550646396283,17938.661555744304
0.23947707920554082,18016.416860862093
0.24049640039977738,18094.677942342892
0.2415238108821479,18173.407802325517
0.24259942808748716,18244.9008911069
0.2436452065797339,18324.262768836772
0.2447000947260734,18404.0862635147
0.24576195320278413,18484.791067298942
0.24683201617028522,18566.192417894912
0.24791113497437123,18648.154729688453
0.24897788431777168,18734.919354247748
0.2500726205547065,18818.527039872606
0.25117598570711336,18902.861767068844
0.25228807807096953,18987.938994273733
0.2534443407753853,19067.403622246457
0.25457654966857063,19153.839939655005
0.25571832411918777,19241.026954167286
0.25686978597102766,19328.98382555284
0.2579395689843547,19409.827600044428
0.25911204531816656,19499.3875647389
0.26029475502076854,19589.749410046603
0.2614878887506966,19680.92496503632
0.2626916838109444,19772.917703364354
0.2640958272237757,19858.979048113422
0.2653263887586313,19951.369574548626
0.26656841911147794,20044.667211527725
0.2677501238026754,20150.878486215384
0.26902328840043177,20247.738248978774
0.2703123871309104,20346.508992795396
0.2716096141979398,20445.136400884625
0.27293254350279433,20547.98292243331
0.2741171331425523,20626.477238683092
0.2756064645690386,20751.48352968614
0.27695445857466183,20852.774127891895
0.27831610306804166,20954.935625163478
0.2796916982859863,21057.994229125616
0.2810816135676731,21161.9621508707
0.282480885885612,21267.9919468613
0.2838974892962802,21374.731683905862
0.28532817156642737,21482.760360671633
0.2867759371522981,21591.809856801636
0.2882398538720435,21702.055312364428
0.2897202409817418,21813.5264031419
0.2912217911797115,21925.70107502361
0.29269674995177003,22015.908435623427
0.29426721274720286,22155.163916673304
0.29581996382794284,22271.210979125215
0.29739090367632565,22388.360522791892
0.2989804127133537,22506.598012311064
0.3005773070453583,22630.235601404125
0.3021790344630439,22751.69158380226
0.3038050074226837,22871.331095647573
0.3055137387215031,23001.897264736843
0.3072028511812806,23128.444555850445
0.3089151284989157,23255.885342278096
0.3106545291364318,23379.428293145553
0.3124040306475617,23514.968570299963
0.3141712367080722,23652.619444376956
0.31596501333758137,23789.1426864192
0.31778422999054395,23926.7636754209
0.31962889425135493,24065.945057631056
0.32150908943042267,24206.857719425392
0.32340892715022834,24349.91002579452
0.32533545364427274,24494.98308440416
0.3272888401545679,24642.170140369064
0.3292730964629841,24791.26815058288
0.3313052757211216,24929.22714796904
0.33334636876500645,25082.868880032573
0.3353814985246498,25252.001761123327
0.3374867520905178,25410.571349679147
0.3396241572000094,25571.49819051783
0.3417941297819421,25734.831070880675
0.34399859628493273,25900.68961239447
0.3461899108735501,26042.036464317585
0.34845597998222144,26214.360263297316
0.3507508731041794,26391.03385100738
0.35318883187854994,26586.728611313065
0.3555780003816412,26765.728213012364
0.3580075765484209,26947.723246314978
0.3604788153751491,27132.790453419868
0.3629929935924194,27321.02813210995
0.3655514286825722,27512.55760202233
0.3681356903308578,27716.932341146985
0.3707882096549373,27916.196220241407
0.37348946114281734,28119.056156879476
0.37624103578113305,28325.63432636884
0.3790446147243203,28536.05579730577
0.38190193303127856,28750.459277754067
0.384815116948686,28968.86462428897
0.3877855378214909,29191.63352267749
0.39081552690491,29418.799530289656
0.3939069389696903,29650.69005248446
0.3970624660036695,29887.18760388118
0.4002435100575421,30135.323773397227
0.40355930080144287,30382.708573556145
0.40686507451328396,30630.292182123256
0.41033599964162326,30895.37055889691
0.4135669966238309,31131.946256892166
0.4171395665658449,31405.059477720428
0.4210323426467735,31688.421384775276
0.4249108710926092,31957.418492896013
0.4287601127042709,32244.812432171886
0.43270299656976335,32539.746091833164
0.43674316104050215,32842.29116816174
0.4408847957125826,33152.83273065289
0.4451323032974609,33471.76919857137
0.4494904080228491,33799.5347191691
0.45396405458528677,34136.58597434935
0.4585596159667755,34483.32613542918
0.46332880431314627,34841.550457494086
0.468056694851781,35223.61713437517
0.47319730927128767,35625.34865773025
0.4783743740742392,36002.16001676676
0.48368901614189586,36398.222029882374
0.48916782732107617,36805.45340335598
0.4948186410115179,37227.78818770699
0.5006517481170792,37663.75730564776
0.5066773943970072,38114.18974313175
0.5129066503499878,38579.95970805118
0.5193536337025245,39065.6021025773
0.5260279210904963,39564.821168430775
0.5329450101400468,40082.418252098054
0.5401193446581836,40618.99178502477
0.5475692958870726,41177.19988623236
0.555310176346637,41757.200517322206
0.5633655845235208,42361.97450255155
0.5717909468119684,43034.8048840673
0.5805564366776399,43688.33110316075
0.5897086273689185,44373.18082247389
0.5992792646569529,45089.19917259067
0.6093015077217374,45841.19339376522
0.619813078494259,46627.75929950225
0.630855230694536,47454.073871719855
0.6424747552737496,48323.8141637548
0.6547268987809604,49244.12264354111
0.6676674797657872,50213.194135981714
0.6813662567424977,51239.6773742972
0.6959010436507461,52329.56846609899
0.7112559961726783,53496.7238857041
0.7276922690988749,54749.67435851439
0.7453010408890011,56085.23387124886
0.7641951427665411,57519.13593731159
0.7848954179667711,59068.72614561959
0.8068901260288115,60745.15078795922
0.8308964782674175,62554.43400297802
0.8570990872565258,64527.67338820925
0.885823196945017,66688.25308446336
