mu,Tc,delta_Tc,order
0.0,101.86829706372345,-0.14232351103706975,2.0
128.0,97.52624886208184,0.004346698085477385,2.0
130.0,97.3938722660886,0.004394018711096237,1.0
132.0,97.26107525615326,0.004394018711096237,1.0
136.0,96.98897157893283,0.004394018711096237,1.0
144.0,96.41481980068302,0.004394018711096237,1.0
160.0,95.20125692925194,0.02050542065178007,1.0
192.0,92.33505479814777,0.1435379445624534,1.0
256.0,85.85273306080254,0.02900410559367117,1.0
