mu,Tc,delta_Tc,order
0.0,103.76268969296382,0.002178421087300819,2.0
32.0,103.47905445815715,0.004707102363802562,2.0
34.0,103.44083126324841,0.004692863223603183,1.0
36.0,103.38608119230639,0.02190002837680538,1.0
40.0,103.31777396094063,0.004692863223603183,1.0
48.0,103.12748867640894,0.0029615495699886196,1.0
64.0,102.63003266142675,0.004707102363802562,1.0
128.0,99.36520293743334,0.02079611148522531,1.0
