mu,Tc,delta_Tc,order
0.0,101.54193731194059,0.002178421087300819,2.0
128.0,97.26954030948588,0.004344822734132947,2.0
136.0,96.73389971394141,0.0043811313521828765,2.0
138.0,96.59476649901576,0.004354240964104861,1.0
140.0,96.45175741488711,0.0027357795776694616,1.0
144.0,96.1672733923925,0.0043811313521828765,1.0
160.0,94.92514152198672,0.020445279643517722,1.0
192.0,92.10823632665762,0.14311695750461695,1.0
256.0,85.57452869535277,0.028913892763220872,1.0
